Word, wordscore
Memento,8.607843137254891
Swayamvaram,10.0
Extra-Terrestrial,8.454545454545457
Kshikei,9.0
Shiren,8.0
Restless,8.0
Padi,4.0
Earth,6.664503509778197
Scalene,7.0
Yngve,9.0
Bilet,7.0
Calendar,7.714285714285714
Manborg,7.428571428571429
Hotell,6.333333333333333
Mule,2.5
Pact,5.294117647058823
Caravaggio,7.0
Weapon,7.454166666666666
Unaccompanied,10.0
Defeat,7.285714285714286
Mojica,7.0
Gappa,10.0
kenshi,8.0
cang,8.214285714285714
cand,6.0
Crackling,10.0
Wildcats,7.0
soko,8.0
Weiwei,8.5
solo,6.703703703703703
Youngblood,6.0
Paathshaala,1.0
Chalet,6.0
sola,7.75
Mannequin,5.857142857142857
Bowl-O-Rama,4.0
sole,9.0
confusion,6.0
Chalen,4.0
Pane,8.0
Cockpit,10.0
Waters,5.0
Effect,7.026876513317191
precoz,7.4
Rummy,7.0
Graham,6.0
Books,9.0
Homefront,6.839080459770115
alb�n�i,8.5
Unstoppable,6.920634920634921
Aces,6.833333333333333
Heartland,6.5
Conspiracy,7.526388888888889
soir,6.166666666666666
Koyaanisqatsi,9.333333333333334
Generals,6.222222222222221
Brandon,10.0
Muir,8.0
Brandom,6.5
Disappearance,7.2
Ekstra,6.0
Jonathan,7.5
Jonathas,7.0
Plains,7.666666666666667
Papi,8.0
isanghannom,8.363636363636363
Dreamland,8.0
Rumor,5.5
Papa,7.517156862745098
Kiyosu,6.0
manda?,5.75
Karuto,8.0
Consent,8.375
Kenyon,9.0
Stravinsky,8.0
Billu,6.0
Pastorela,5.5
Much,6.526010101010101
Orders,4.0
Woh,4.0
Won,7.0
Yeon-ae,7.0
sources,6.0
Forward,8.811111111111112
okhoty,6.5
Marketa,9.0
Muirhouse,5.0
Gharwali,4.0
Endrendrum,6.0
fung,5.0
Billy,6.931129476584022
Mahanagar,10.0
Resort,7.0
Saimin,7.0
Dellamore,7.5
Bilko,8.0
berdawai,8.0
Versus,6.5476190476190474
Chasing,7.792755126742056
Billa,5.0
Actrices,6.0
Gerhard,8.0
Birdcage,7.545454545454546
Shuang,6.0
2�,7.5
soif,7.0
Underneath,7.0
Munger,4.333333333333333
Aurangzeb,5.666666666666667
Vantage,7.035714285714286
Deathly,8.554580896686165
Leprosy,5.0
Coogans,7.0
moine,7.2
&amp;,6.823411032125307
Lesson,10.0
y�hi,8.666666666666666
moina,7.0
Acid,7.0
Comedian,6.0
Renaissance,6.0
Flukt,6.0
Marseille,5.0
Pale,7.571428571428571
Smells,9.0
Palo,7.0
Phantom,7.246643122958912
bruiloft,6.5
Foutaises,7.0
Hemel,7.25
paidi,9.0
bl�,4.0
Stuck,6.528409090909091
Chanda,6.75
Wade,6.0
sansei,8.0
Who,7.78485248085248
Courtney,5.75
Janie,9.0
Amazons,3.5
Why,7.021428571428571
Joshua,7.0
Drummond,5.0
Chance,7.402613257354811
Roommate,4.75
Omega,7.0
Waco,8.5
Win,6.1234567901234565
Hardcore,8.0
Jalsaghar,9.6
Kadin,6.0
seukauteu,9.0
Wie,6.0
mejor,5.0
Inherit,9.333333333333334
Takeover,8.0
Vishwaroopam,9.5
Wiz,10.0
Febbre,8.0
Pendulum,7.5
Teenage,6.736378205128205
Inland,6.6
Slasher,8.0
Kahaani,8.222222222222221
Wit,3.0
Wir,8.033333333333333
Waltzes,7.0
Attack,4.790922619047619
Biriyani,5.0
Waterfront,8.277777777777779
fagito,8.0
Bikur,6.8
JCVD,7.857142857142857
Separation,4.5
Tenggelamnya,10.0
Buena,8.0
P�,6.222222222222222
niwa,7.285714285714286
Waar,8.35
Premachi,8.0
Baramgwa,6.0
Transit,7.583333333333334
Onibaba,9.5
francs,6.75
anak,7.0
Baskervilles,7.666666666666667
Charms,6.0
Wasabi,5.0
Suit,8.333333333333334
Bajatey,6.25
Maybe,7.785714285714286
Wilsons,7.076923076923077
Rajkumar,3.6666666666666665
Vinterkyss,10.0
Everything,7.716317941317941
Furniture,6.294117647058823
Promotion,5.666666666666667
zombi,4.0
Honeymooners,2.0
Pebbles,9.5
Bu-reo-jin,7.0
Happily,7.0
Sunt,7.0
Aleksandr,6.0
Klip,4.5
Ingmar,7.333333333333333
Change,7.626666666666667
Stuff,7.277777777777778
444,5.0
Millie,9.0
McKenzie,9.0
khoda,8.6
Web,7.616666666666667
Wee,6.0588235294117645
Wed,6.875
Weg,8.0
Ratatouille,8.483333333333336
Shuttered,4.0
Grindhouse,7.645454545454546
epistrofi,5.0
Wet,7.875
Wer,6.416666666666667
Flammen,7.75
Anybody,8.5
Withnail,8.0
Boston,8.0
Observe,5.9
Gators,5.0
Lobos,10.0
Study,7.0
451,8.0
Viaggio,7.0
Aircraft,7.0
Defending,6.5
Studs,1.0
Warrior,8.008219954648526
thti,7.0
Atlantic,5.25
Innkeepers,4.636363636363637
Letyat,9.0
Guilt,5.787878787878788
aneb,7.5
Chanel,7.611111111111111
M�n,10.0
Sune,4.0
M�j,7.0
M�i,8.0
Unconditional,8.916666666666666
zeyton,9.0
Atlantis,7.727272727272727
Carnage,6.95
nist,7.8
Narco,9.5
Larger,6.0
Hellbound,6.8
Wall,8.257721374533597
Walk,6.813260259024722
Wald,7.0
Wali,3.0
anniversaire,10.0
cannibales,10.0
yarim,7.0
Khushi,8.666666666666666
Driver,6.125730994152048
Drives,5.0
Martin,6.166666666666667
Lifeforce,7.75
Seuseung-ui,8.0
Natholi,4.666666666666667
herida,6.0
paque,10.0
Driven,6.6
Kadal,9.0
Pryor,8.333333333333334
Chaz,9.0
Machinist,7.945205479452058
Wai,8.0
Suck,3.3333333333333335
Wag,7.538461538461538
Charge,9.0
Such,8.333333333333332
Compulsive,5.0
Shirin,4.0
Wake,8.191919191919192
Chak,8.25
Cellular,7.6875
Chai,10.0
Charming,6.0
Doktor,7.0
Casomai,7.0
Joueuse,10.0
sumaseba,8.5
lekte,7.619047619047619
Akbar,8.5
Farewell,7.5
Duellists,7.666666666666667
Garfunkel,10.0
Pok�mon,8.566666666666666
Heiress,9.0
Drive?,7.0
Lintrepido,5.333333333333333
Way,6.942166472831375
Wax,5.87719298245614
Was,7.138888888888888
Godot,2.0
Martins,6.0
Corridor,5.333333333333333
Superman,6.760135388304649
Sel8nne,6.0
D.A.R.Y.L.,7.0
Porte,8.0
Porta,7.0
aionia,5.0
Abre,7.0
Fate/Stay,10.0
Suay,6.0
�m�l,8.0
Wait,8.0
Heavens,6.666666666666667
Guffman,8.0
Orchard,9.0
Principal,8.5
KickOff,10.0
Jger,5.0
feos,7.5
zonder,8.0
Stupid,8.31640625
Marten,6.0
Gantz,7.333333333333334
Defiance,7.620967741935484
Queimada,10.0
Doctor,7.031153226805401
Fidel,8.0
Nairobi,9.0
Joness,6.8
tamago,8.0
Mysterious,6.974166666666667
Fantasia,6.833333333333333
Proc�s,8.0
Kader,6.0
Chez,7.0
Chef,10.0
Arrowhead,8.0
Janes,4.0
Porno,7.08
Snijeg,8.0
Agreement,8.0
Chen,7.0
included,6.666666666666667
Chek,5.0
Luc�a,6.575
Kaguyahime,8.0
Mayor,7.5
Nixon,7.533333333333334
feng,6.75
Guide,7.895238095238095
S.W.A.T.,6.117647058823529
Jungle,6.5440476190476184
Sisterhood,7.25
Kisise,7.0
Abus,6.5
Mazaaq,5.0
Furnace,7.386075949367088
Dracula,6.202327047154632
Gromit,8.375
mat�,7.0
Fantasia/2000,7.0
Jane?,8.625
Helpers,4.666666666666667
Antitrust,8.0
Contracorriente,8.333333333333334
Veda,8.0
Martha,7.75
Neutron,7.0
Suet,6.0
Chce,9.0
potes,4.0
Immortal,9.125
Floorwalker,6.0
Geon-chook-hak-gae-ron,8.0
Leary,9.0
Morocco,7.0
Siworae,7.0
Singles,6.333333333333333
souffle,8.372895622895625
narrive,7.75
Madras,8.0
Hooper,7.0
fauno,8.366666666666665
proches,7.0
Wasp,7.25
Helvetica,6.333333333333333
Versailles,7.230769230769231
siesta,8.0
Abyss,7.7675213675213675
Altered,4.0
exterminador,8.0
Compulsion,5.5
Restraint,10.0
Informant,6.5
borghese,10.0
Eskiya,9.25
fece,4.0
Rules,6.828373015873016
Rowland,7.0
Cheon-nyeon-yeo-woo-yeo-woo-bi,5.0
Bcek,10.0
Drift,6.62457091237579
Closing,6.5
Equestria,9.5
Ideology,7.8
Amanece,8.0
Informers,6.333333333333333
chiavi,9.0
Terrors,10.0
Junebug,7.0
Wara,7.0
Ward,6.0
Ontmaagding,9.0
gijeok,5.0
Rampage,7.428571428571429
cit�,7.333333333333333
Volkssage,9.75
Strangelove,8.451612903225804
Alpeis,5.0
Waqt,8.0
Koltuk,7.0
Misdemeanors,8.583333333333334
Turn,6.184065934065934
Turk,8.0
Wash,8.25
Biker,9.0
Turf,8.0
l�e,8.0
Shahid,6.75
HouseSitter,7.75
Wars,7.168972991992359
Jarhead,7.8076923076923075
geumjassi,7.6923076923076925
Swartz,10.0
President,8.15
Jolene,7.333333333333333
Warm,7.149514563106796
aruitemo,8.5
Xanadu,4.0
Life?,10.0
Prowler,6.8
Presidio,6.666666666666667
Suspicion,7.8
Oblivion,7.009023024268824
Sound,6.824860688956433
Version,6.611111111111111
Mongol,8.153846153846153
F/X2,4.5
Co-eds,8.0
Clerks,8.0
Entrance,6.0
Presto,9.0
Drumline,6.5
Leave,8.2
Souls,7.348148148148149
zum,5.5
Gwoemul,7.833333333333333
Night...,6.333333333333333
�chapp�,8.5
nabbeunnom,8.363636363636363
Combusti�n,7.0
Ibar,8.0
Celestine,6.0
Eureka,8.0
y�,5.0
Downey,5.0
Athena,8.0
Indochine,8.0
Taylor,6.166666666666667
Kagemusha,9.0
Want,7.075641025641025
Local,8.833333333333334
Lavender.,8.5
wildernis,7.625
Tung,7.0
Favour,9.0
Tune,6.0
Simpan,10.0
Forbidden,7.667200854700854
Wand,8.098484848484848
Bernies,7.8
Railroad,8.0
Wang,6.375
4EB,3.0
Avenger,6.268181818181818
Sailor,10.0
Moartea,7.75
Gurotesuku,5.5
Vow,7.2405063291139244
Garriotts,6.0
chiamo,5.5
Najayo,0.0
sommeil,5.0
Vor,9.0
Von,7.0
Becker,8.0
Breakdown,5.721032132424536
gyeoldan,5.0
Becket,6.0
Borderlands,7.25
Dostana,7.0
k�rlighedshistorie,7.0
Tomorrow,6.818496332099274
Abby,6.5
Dhrishyam,8.2
Madrid,7.0
Protection,4.4
Crashed,10.0
Devils,6.0224624764266705
Stoked,6.0
Emanuel,6.222222222222222
Jeanne,8.625
Portrait,7.3809523809523805
Access,8.0
zyc,9.0
Charlies,5.430555555555555
MatchMaker,3.0
Miller,8.333333333333334
anin,8.0
noorderlingen,10.0
kidtai,8.785714285714285
Ways,7.666666666666667
Reindeer,5.5
Stop,6.9273041474654375
Inspiraci�n,10.0
faute,8.0
Istoriya,8.2
Manderlay,7.75
Orloff,4.0
V�me,4.625
McCabe,8.333333333333334
Koun...,10.0
Neadekvatnye,8.5
Talladega,7.0588235294117645
Junkies,6.666666666666667
Sawyer,7.0
Erde,6.0
Absentia,7.0
Oktyabr,8.0
Heathers,7.666666666666667
Voz,6.0
Wadjda,7.391608391608392
Rounds,5.555555555555555
Objectified,10.0
Breathfull,10.0
quand,6.5
Operation,7.25
bastardos,7.0
Jeremy,7.0
Swiming,10.0
Dominique,4.0
peggior,5.0
Frontier,6.125
Jrnets,4.0
Untergang,8.754716981132074
T.V.,7.0
Variola,8.0
Precious,7.576923076923077
Wittgenstein,9.0
samurai,8.515151515151514
Despair,6.0
Showcase,8.0
Henge,6.0
Secret,7.414854285962948
Pablo,6.5
Plots,9.5
Viy,6.083333333333334
Simple,6.535714285714286
Vertical,6.5
Draquila,7.0
Cottage,5.945833333333333
Railway,7.13963963963964
Saucers,6.0
Gaddafis,8.0
Snapshots,7.0
mohim,10.0
Erin,8.125000000000002
gaaqrobs,8.0
Devil?,7.0
Beiseu,7.5
haber,6.0
Stoker,6.88
Ang�lique,7.5
South,7.5966386554621845
sarajida,6.0
Prometeo,7.0
Lheure,6.0
Cheatin,8.0
Armstrong,7.095238095238095
Eric,7.666666666666667
Rhymes,9.333333333333332
Wave,10.0
Sabina,7.4
Constantine,7.4
piryo-eopseo,7.0
Abel,6.5
merell,1.0
Lifeguard,5.681818181818182
Bacheha-Ye,8.4
Stations,6.0
Eupda,6.75
Horatio,7.0
stupide,6.0
Kaatham,6.0
Frankenhooker,6.333333333333333
Nordwand,7.6
Hawke,6.0
Jennifer,6.5
Razredni,8.8
T.S.,8.333333333333334
anno,8.333333333333334
Azumi,8.0
Celda,7.448275862068965
Faire,9.0
Sooryavansham,8.0
volpe,9.0
Frogs,10.0
Resurrecting,6.0
amour,7.875
Fairy,7.069230769230769
Babilonu,8.0
zhi,7.166666666666667
Drive,6.785004516711833
withaya,8.0
Manuale,4.666666666666667
Sadece,9.0
zha,6.5
Crawlspace,4.625
Saguni,5.0
Helsing,7.411764705882353
Resurrection,5.177944862155387
deluxe,5.9411764705882355
Chronopolis,8.0
Daughter,5.447916666666666
parte,6.5
Santos,10.0
propos,7.5
Custer,8.0
Afblijven,8.0
Leather,5.666666666666667
Faith,7.125
310,7.865248226950355
sakebu,10.0
Stiff,6.583333333333334
31.,7.526315789473684
Namorados,4.0
Zohan,5.454545454545455
Sandlot,8.0
Bigfoot,6.0
Importance,6.714285714285714
Knockin,7.0
Zwei,5.1
sarang,8.0
Hangnail,7.0
Felunath,7.0
Ethel,8.0
zek,8.0
Premonition,5.4375
Babylon,7.5576923076923075
Kedamono,6.0
From?,3.0
Nailbiter,3.0
Sliding,6.9
Greetings,6.75
amore,6.75
Copiava,7.333333333333333
adjectiv,7.5
amori,5.0
Popi�l,8.0
Vazhakku,7.0
Greystone,3.3333333333333335
Whites,9.5
grito,1.0
volta,8.903225806451612
Titan,7.933333333333334
While,6.091568627450981
volte,6.5
Zou,5.5
Riesutu,9.0
volti,6.666666666666667
Fireproof,8.6
Flywheel,9.0
300,7.683088293104801
m�nga,5.5
Habitaci�n,6.5
ciornie,7.0
Engagement,7.323287671232876
Fingerprints,3.0
weinenden,7.0
Zerre,2.0
Violinist,6.666666666666667
Allombra,4.0
Everest,8.0
Rangrezz,10.0
Covenant,6.666666666666666
Substitute,7.333333333333333
Herbie,7.0625
1600,7.125
Elephant,7.225
Frogtown,6.0
3x3D,2.0
Escape,6.660621750591596
particolare,8.666666666666666
Zoe,6.0
Knocked,7.305555555555555
Reptilicus,3.0
Frome,8.5
Zoo,6.610810810810811
Tzameti,7.6
Andr�s,8.0
zai,6.25
Intentions,7.5
protector,7.0
zan,8.0
ljuger,7.0
Kavithaigal,7.0
zao,8.0
Ethan,8.5
pandilla,5.0
Playbook,8.15205724508051
3-D,5.8533333333333335
Stick,5.333333333333334
Graduate,8.243243243243244
Assal,5.0
Those,8.0
Kantoku,5.0
Twin,7.0
p�ramo,3.5
mensonges,7.15
Kasaba,9.0
Cinema,8.608333333333334
bisbetico,10.0
zoi,10.0
noche,6.1
Diva,9.0
Still,7.5283950617283955
Dive,8.0
Brawler,4.5
Gamera,5.0
Drink,6.0
muang,10.0
Qu�,10.0
Linvincibile,1.0
klaka,8.0
Soleil,7.911764705882353
REthink,8.0
zou,5.0
Independence,5.6273584905660385
Shurika,7.5
Gamers,10.0
Waynes,7.152380952380952
Madona,7.0
Zed,6.0
Genocide,7.0
Sucker,7.15
Impossible,6.3901293441044205
Mounam,8.0
Dwae-ji-ui,7.666666666666667
Samson,7.666666666666667
Buffy,7.0
Ceremony,6.0
Woods,5.294294294294294
Unlucky,5.5
zly,8.0
Mandola,4.285714285714286
Woody,8.0
Inconvenient,8.5
kj?kkenet,7.0
Sting,8.368421052631584
Satans,7.083333333333333
Advance,9.0
Towers,9.037383177570094
guilass,6.833333333333333
Walter,7.540488431876608
sorkh,9.0
Doesnt,7.375
Shopgirl,7.5
Seventh,6.5
Arnes,8.0
Slice,8.0
Gulabi,9.0
Reassemblage,3.0
Swimmer,9.0
Ironclad,6.142857142857143
abbandonata,8.0
Shuddh,5.818181818181818
Satana,3.0
uraim,8.0
Smoorverliefd,4.6
Jones,7.126488644238182
Be-seu-teu-sel-leo,6.0
Zhara,4.0
Yankee,8.5
Reckless,8.5
Veturimiehet,8.0
gendarmettes,5.0
Letters,7.8416289592760196
Marwencol,8.5
Dennis,7.666666666666667
1666,1.0
Yves,6.8
Oosaravelli,10.0
Something,7.919490765644611
Mallrats,7.6
libero,8.5
Zhi,8.0
Araburu,4.0
Loneliness,9.0
Ziggy,7.0
Vaya,7.0
Grimble,7.0
laveugle,5.0
Number,7.101647109210274
Donovans,4.0
terribles,9.0
brutto,9.12643678160919
Quelques,7.0
Oldboy,5.900826446280992
Ciao,3.0
Dodsworth,9.0
zhu,8.4375
kanal,6.0
sexuelles,2.5
Katharina,10.0
Patrik,9.0
Deadline,7.0
Chinatown,7.621621621621622
zia,6.0
Yeolliji,10.0
Tithe,7.0
sceicco,8.0
Sommaren,6.5
Sarfarosh,8.5
zin,6.0
maledetto,7.0
Rebecca,8.17391304347826
14th,3.0
Fugitive,7.644736842105263
libert,7.333333333333333
Minority,8.11320754716981
legenden,6.0
Larzanandeye,3.0
Testosteron,8.0
Pintu,2.0
kanca,2.0
Barefoot,7.373737373737374
Linvenzione,10.0
Posti,6.5
lombre,6.0
parco,8.0
Sunshine,7.653973480857042
Esta,6.666666666666667
csendesek,4.0
blond,6.0
kongelig,7.924528301886794
Nobodys,7.277777777777778
3DD,3.466666666666667
Detective,6.773504273504273
Revolutionary,8.878048780487806
intenciones,5.0
Jeopardy,6.625
Sensibility,4.9
Yonatan,7.0
Blondinka,7.0
Vado,6.0
Tokumei,6.0
13th,6.132027116402116
Cholera,6.75
aperta,8.6
uristen@menny.hu,6.0
Yellowbeard,8.5
Romasanta,6.0
yum,7.0
Seems,8.666666666666666
yun,7.166666666666667
Patrol,4.0
Excision,6.2
Jonas,5.5
Hamilton,5.222222222222222
Kasal?,9.0
Jonah,5.375
Pachakadal,8.5
Fracchia,5.5
Cliffhanger,7.375
mesoddo,8.0
Chelovek,7.1
Aana,5.0
Ultr�,6.0
pouliou,8.0
Which,7.375
Naturally,8.0
Dhoom2,8.5
Doodle,10.0
Echoes,6.375
Phrakanong,7.928571428571429
Dangerously,6.583333333333334
Duniyadari,8.0
Glitter,7.5
Farmageddon,6.0
Sandman,8.0
Finders,7.0
Dios,7.333333333333333
Lolitas,5.0
V�rit�s,7.8
Trilogy,8.0
nian,8.5
Wonka,8.866666666666667
Americans,6.666666666666667
Marshal,3.5
Dobro,8.0
vorm,7.0
antena,9.0
Generations,6.5
Taboo,10.0
dam3re,4.666666666666667
Lather,8.0
Dish,8.5
Easily,6.5
Dewey,5.75
Disi,5.0
Ipcress,7.5
Dirt,6.285714285714286
Hitlers,7.0
voor,9.0
Moli�re,8.0
Kuwait,4.0
Armin,10.0
Birdemic,2.958333333333333
Present,8.14141414141414
Barred,5.0
Beed-e,10.0
Dirk,7.0
Caution,7.6
Roberts,7.333333333333333
Z�b�k,9.0
Dragonfly,7.0
haeng,8.0
Bunohan,10.0
Plague,6.375
saptam�ni,8.266666666666666
Gallois,7.0
gamin,7.52
Pinky,6.0
Velvet,7.601612903225806
Southland,6.0
esf�rica,8.0
Chin,6.0
Rainbows,7.0
Jawani,6.0
Fockers,6.226190476190476
Cry_Wolf,6.333333333333333
dAm�lie,8.51428571428571
yom,9.0
Cameraman,8.25
Seduced,6.833333333333333
Inevitable,7.285714285714286
Sling,7.625
Shakma,4.0
Timothy,7.39622641509434
you,9.0
Sam�,8.0
Murphys,7.0
chuncho,6.0
Belgium,9.0
Corellis,8.0
Matecumbe,8.0
Front,7.871428571428571
Shlomi,9.0
Mandalay,8.0
Breath,4.4
Spider-Man,7.245660269387736
Territory,6.0
Godzilla,6.833333333333334
tretego,9.0
Awakenings,8.583333333333334
Vals,8.333333333333334
Solomon,5.861111111111111
Vale,10.0
Takota,10.0
for�rsdag,6.0
Gettin,2.0
Ivansxtc,7.0
Machete,6.557471264367816
Norbit,4.4
Deliria,3.0
Identikit,10.0
Kauboji,3.0
Hundreds,6.0
Died,7.0
Rustlers,7.5
Smartest,7.666666666666667
Vamp,4.666666666666667
Bukowski,6.666666666666667
riposta,5.0
Willkommen,7.75
Boulogne,7.0
syndrome,8.5
Dieu,6.666666666666667
Diet,5.333333333333333
Dies,5.8130434782608695
politiki,3.0
Frighteners,8.052631578947368
TT3D,8.142857142857142
Chup,6.5
quitte,8.0
Colombia,4.0
Freddy,5.916666666666666
Tsotsi,7.777777777777778
Barbarella,5.25
Sotto,6.0
Beruseruku,8.0
Vani,4.0
yamerutteyo,9.0
Famous,8.255319148936168
Spanish,6.083333333333333
Chto,5.5
Strip,9.0
Jessica,7.444444444444444
Jakob,9.0
Laundrette,8.0
renard,7.0
ehoume,10.0
Chun,7.4
Chud,2.0
Casper,6.333333333333333
Springsteen,8.615384615384615
Chop,7.0
Tempelriddaren,8.0
Gymnast,7.0
Teacher,5.456190476190477
Shakes,8.11111111111111
Chipwrecked,4.5
Transylvania,6.526923076923077
Hottest,7.0
Choy,8.0
Tomatoes,5.35
Swordfish,6.619047619047619
Chou,6.0
Influence,8.166666666666666
Bast?y,7.3
�ber,9.166666666666668
388,3.5
Stray,9.0
Pines,7.715675057208237
Nochnoy,8.5
Straw,6.618233618233618
Sphere,5.833333333333333
Extracted,7.111111111111111
Wereth,10.0
1967-1975,9.5
Middle,7.555555555555555
keredo,9.0
Decides,6.5
Hunters,6.656488549618321
Frost,4.5
Trailer,5.944444444444444
Storage,4.333333333333333
Pedro,7.0
Tristan,9.0
1st,8.0
Doragon,7.5
gamba,7.0
Easier,8.0
Chob,10.0
�Qu�,6.125
Chod,7.333333333333333
Zukunft,7.0
nan-ja-deul,7.5
iSteve,6.4
Seele,8.8
Masters,6.284313725490196
cazado,10.0
vous,8.166666666666666
m�rkret,8.0
Celal,4.3076923076923075
Educazione,6.222222222222222
Sealed,7.0
Vietnam,8.583333333333334
360,6.5
Percentage,4.5
365,5.0
zwischen,6.0
Stolen,6.6466666666666665
Labyad,8.0
Allacciate,6.5
Moment,8.495283018867925
tierra,5.5
Dime,10.0
Neighbors,7.25
L�gitime,5.0
Munich,7.48
Y�regine,8.0
D�d�,4.0
Fully,5.25
Bodyguard,6.454545454545455
Amijima,9.0
Gangs,8.413793103448276
Vikings,8.0
Mortuary,3.0
Jiro,8.45945945945946
Akahige,9.5
Voodoo,2.0
derni�re,8.333333333333334
firumu,8.0
Mishen,2.0
Path,5.0
Despereaux,5.5
Borderland,6.0
Magicians,6.166666666666666
couperet,7.0
Prstnkan,7.0
Hukkunud,10.0
Paul,7.210296846011132
Ha-Kochavim,9.0
Waking,7.833333333333333
200,6.648148148148148
Baader,7.529411764705882
Tarantula,6.5
selvaggio,10.0
Country,7.058962421363996
versprochen,9.0
Yin,6.5
Karzzzz,2.0
Rusalka,8.0
Dodge,7.0
Deewane,6.0
Wreck-It,7.957356076759062
Deewana,3.944444444444444
voyage,7.666666666666667
Purpose,6.0
Deewani,6.625
211,7.448275862068965
Beta,6.0
Park,6.960854544242342
213,9.0
Daayan,6.8
Beth,6.777777777777778
Elsewhere,5.5
Potechi,7.0
Para,7.0
Pasa,9.0
pianiste,8.324175824175825
Best,6.585198303380122
Yip,7.712972085385878
Kabhi,7.222222222222221
Ripley,7.978260869565218
Unsere,5.0
Part,6.806740585781211
agori,8.0
Trains,7.962962962962962
ZMD,6.0
Berserk,8.833333333333334
Kariosutoro,8.0
Despicable,7.842857392734079
Ivanhoe,10.0
Wizards,9.0
Contender,8.0
Apollo,5.9245283018867925
Pass,6.591408744780153
alocada,8.0
Past,7.449206349206349
Breaks,8.0
Zoro�ku,10.0
Hopscotch,7.0
Tollbooth,9.0
Sideways,7.717948717948718
Primary,6.0
deau,6.0
Jing,7.3
gyan-gye,7.0
Scissors,7.571428571428571
oto�o,5.0
Revenge,5.356537940379404
Gardener,7.304347826086956
Cousins,8.0
Pagpag,6.0
huisvrouw,8.0
Zembla,4.0
Forrest,9.009478672985772
Hoffnung,7.2
Naalai,6.0
Brownian,4.0
Capers,5.0
Yuma,5.621749408983452
realidad,6.5
Yume,7.0
Coronets,8.2
t�n�bres,6.5
chichi,7.878787878787877
Entity,5.125
Emily,8.954545454545455
sistematski,10.0
Brunswick,6.0
Borrowers,7.5
petits,7.583333333333333
Maciste,5.0
Jill,5.0769230769230775
Bugsy,8.625
Othello,7.0
passi,6.0
Sultan,7.5
Sounds,3.0
amours.,10.0
devant,7.0
Boris,6.5
Jima,7.9423076923076925
bedun-e,7.333333333333333
Divorce,7.0
You,6.871069869479747
strada,8.25
colpa,6.0
Okhotnik,4.0
Yelling,9.0
Paws,5.0
Yol,7.5
Yom,9.0
Contract,6.157142857142857
National,7.9017857142857135
Pawn,5.839181286549708
2.0,7.5
hakaba,6.0
Montana,6.75
yau,7.0
Yod,3.0
kardesim,8.0
yan,7.214285714285714
Schutzengel,6.166666666666667
yam,8.0
Emile,7.5
Yamakasi,8.0
Marvin,7.5
Picketts,10.0
Geronimo,9.0
Sliver,5.0
Yuan,8.5
Chitty,8.333333333333334
deng,8.6
strage,8.0
zidan,8.0
Master,5.940714285714284
Thompson,8.0
Meteor,3.0
Sponsor,4.0
Playtime,8.333333333333334
Counselor,5.389570552147245
Shanbara,6.0
Paulette,6.833333333333333
Dekhen,5.0
Barrio,5.0
jeonsungshidae,6.0
Noreaster,10.0
Yonder,7.0
Zorbas,7.5
Parole,4.0
Yam,10.0
Member,6.0
Second,6.428571428571429
