Word, wordscore, occurrence
Wald,7.0, 1.0
Wali,3.0, 1.0
anniversaire,10.0, 1.0
cannibales,10.0, 1.0
yarim,7.0, 1.0
Khushi,8.666666666666666, 1.0
Driver,6.125730994152048, 3.0
Drives,5.0, 1.0
Martin,6.166666666666667, 3.0
Lifeforce,7.75, 1.0
Seuseung-ui,8.0, 1.0
Natholi,4.666666666666667, 1.0
herida,6.0, 1.0
paque,10.0, 1.0
Driven,6.6, 1.0
Kadal,9.0, 1.0
Pryor,8.333333333333334, 1.0
Chaz,9.0, 1.0
Machinist,7.945205479452058, 1.0
Wai,8.0, 1.0
Suck,3.3333333333333335, 1.0
Wag,7.538461538461538, 1.0
Charge,9.0, 2.0
Such,8.333333333333332, 2.0
Compulsive,5.0, 1.0
Shirin,4.0, 1.0
Wake,8.191919191919192, 3.0
Chak,8.25, 2.0
Cellular,7.6875, 1.0
Chai,10.0, 1.0
Charming,6.0, 1.0
Doktor,7.0, 1.0
Casomai,7.0, 1.0
Joueuse,10.0, 1.0
sumaseba,8.5, 1.0
lekte,7.619047619047619, 1.0
Akbar,8.5, 2.0
Farewell,7.5, 2.0
Duellists,7.666666666666667, 1.0
Garfunkel,10.0, 1.0
Pok�mon,8.566666666666666, 5.0
Heiress,9.0, 1.0
Drive?,7.0, 1.0
Lintrepido,5.333333333333333, 1.0
Way,6.942166472831375, 31.0
Wax,5.87719298245614, 3.0
Was,7.138888888888888, 12.0
Godot,2.0, 1.0
Martins,6.0, 1.0
Corridor,5.333333333333333, 2.0
Superman,6.760135388304649, 7.0
Sel8nne,6.0, 1.0
D.A.R.Y.L.,7.0, 1.0
Porte,8.0, 1.0
Porta,7.0, 1.0
aionia,5.0, 1.0
Abre,7.0, 1.0
Fate/Stay,10.0, 1.0
Suay,6.0, 1.0
�m�l,8.0, 1.0
Wait,8.0, 3.0
Heavens,6.666666666666667, 3.0
Guffman,8.0, 1.0
Orchard,9.0, 1.0
Principal,8.5, 1.0
KickOff,10.0, 1.0
Jger,5.0, 1.0
feos,7.5, 1.0
zonder,8.0, 1.0
Stupid,8.31640625, 2.0
Marten,6.0, 1.0
Gantz,7.333333333333334, 2.0
Defiance,7.620967741935484, 2.0
Queimada,10.0, 1.0
Doctor,7.031153226805401, 9.0
Fidel,8.0, 1.0
Nairobi,9.0, 1.0
Joness,6.8, 1.0
tamago,8.0, 1.0
Mysterious,6.974166666666667, 5.0
Fantasia,6.833333333333333, 1.0
Proc�s,8.0, 1.0
Kader,6.0, 1.0
Chez,7.0, 1.0
Chef,10.0, 1.0
Arrowhead,8.0, 2.0
Janes,4.0, 1.0
Porno,7.08, 1.0
Snijeg,8.0, 1.0
Agreement,8.0, 1.0
Chen,7.0, 1.0
included,6.666666666666667, 1.0
Chek,5.0, 1.0
Luc�a,6.575, 2.0
Kaguyahime,8.0, 1.0
Mayor,7.5, 2.0
Nixon,7.533333333333334, 3.0
feng,6.75, 2.0
Guide,7.895238095238095, 7.0
S.W.A.T.,6.117647058823529, 1.0
Jungle,6.5440476190476184, 12.0
Sisterhood,7.25, 2.0
Kisise,7.0, 1.0
Abus,6.5, 1.0
Mazaaq,5.0, 1.0
Furnace,7.386075949367088, 2.0
Dracula,6.202327047154632, 11.0
Gromit,8.375, 4.0
mat�,7.0, 1.0
Fantasia/2000,7.0, 1.0
Jane?,8.625, 1.0
Helpers,4.666666666666667, 1.0
Antitrust,8.0, 1.0
Contracorriente,8.333333333333334, 1.0
Veda,8.0, 1.0
Martha,7.75, 4.0
Neutron,7.0, 1.0
Suet,6.0, 1.0
Chce,9.0, 1.0
potes,4.0, 1.0
Immortal,9.125, 2.0
Floorwalker,6.0, 1.0
Geon-chook-hak-gae-ron,8.0, 1.0
Leary,9.0, 1.0
Morocco,7.0, 1.0
Siworae,7.0, 1.0
Singles,6.333333333333333, 1.0
souffle,8.372895622895625, 3.0
narrive,7.75, 1.0
Madras,8.0, 1.0
Hooper,7.0, 1.0
fauno,8.366666666666665, 1.0
proches,7.0, 1.0
Wasp,7.25, 2.0
Helvetica,6.333333333333333, 1.0
Versailles,7.230769230769231, 1.0
siesta,8.0, 1.0
Abyss,7.7675213675213675, 3.0
Altered,4.0, 1.0
exterminador,8.0, 1.0
Compulsion,5.5, 1.0
Restraint,10.0, 1.0
Informant,6.5, 2.0
borghese,10.0, 1.0
Eskiya,9.25, 1.0
fece,4.0, 1.0
Rules,6.828373015873016, 8.0
Rowland,7.0, 1.0
Cheon-nyeon-yeo-woo-yeo-woo-bi,5.0, 1.0
Bcek,10.0, 1.0
Drift,6.62457091237579, 3.0
Closing,6.5, 1.0
Equestria,9.5, 1.0
Ideology,7.8, 1.0
Amanece,8.0, 1.0
Informers,6.333333333333333, 1.0
chiavi,9.0, 1.0
Terrors,10.0, 1.0
Junebug,7.0, 1.0
Wara,7.0, 1.0
Ward,6.0, 1.0
Ontmaagding,9.0, 1.0
gijeok,5.0, 1.0
Rampage,7.428571428571429, 1.0
cit�,7.333333333333333, 1.0
Volkssage,9.75, 1.0
Strangelove,8.451612903225804, 1.0
Alpeis,5.0, 1.0
Waqt,8.0, 1.0
Koltuk,7.0, 1.0
Misdemeanors,8.583333333333334, 1.0
Turn,6.184065934065934, 7.0
Turk,8.0, 1.0
Wash,8.25, 2.0
Biker,9.0, 1.0
Turf,8.0, 1.0
l�e,8.0, 1.0
Shahid,6.75, 2.0
HouseSitter,7.75, 1.0
Wars,7.168972991992359, 11.0
Jarhead,7.8076923076923075, 1.0
geumjassi,7.6923076923076925, 1.0
Swartz,10.0, 1.0
President,8.15, 4.0
Jolene,7.333333333333333, 1.0
Warm,7.149514563106796, 1.0
aruitemo,8.5, 1.0
Xanadu,4.0, 1.0
Life?,10.0, 1.0
Prowler,6.8, 1.0
Presidio,6.666666666666667, 1.0
Suspicion,7.8, 1.0
Oblivion,7.009023024268824, 2.0
Sound,6.824860688956433, 7.0
Version,6.611111111111111, 2.0
Mongol,8.153846153846153, 1.0
F/X2,4.5, 1.0
Co-eds,8.0, 1.0
Clerks,8.0, 1.0
Entrance,6.0, 1.0
Presto,9.0, 1.0
Drumline,6.5, 1.0
Leave,8.2, 5.0
Souls,7.348148148148149, 9.0
zum,5.5, 2.0
Gwoemul,7.833333333333333, 1.0
Night...,6.333333333333333, 1.0
�chapp�,8.5, 1.0
nabbeunnom,8.363636363636363, 1.0
Combusti�n,7.0, 1.0
Ibar,8.0, 1.0
Celestine,6.0, 1.0
Eureka,8.0, 1.0
y�,5.0, 1.0
Downey,5.0, 1.0
Athena,8.0, 1.0
Indochine,8.0, 1.0
Taylor,6.166666666666667, 1.0
Kagemusha,9.0, 1.0
Want,7.075641025641025, 8.0
Local,8.833333333333334, 2.0
Lavender.,8.5, 1.0
wildernis,7.625, 1.0
Tung,7.0, 1.0
Favour,9.0, 1.0
Tune,6.0, 1.0
Simpan,10.0, 1.0
Forbidden,7.667200854700854, 6.0
Wand,8.098484848484848, 2.0
Bernies,7.8, 1.0
Railroad,8.0, 1.0
Wang,6.375, 2.0
4EB,3.0, 1.0
Avenger,6.268181818181818, 2.0
Sailor,10.0, 1.0
Moartea,7.75, 1.0
Gurotesuku,5.5, 1.0
Vow,7.2405063291139244, 1.0
Garriotts,6.0, 1.0
chiamo,5.5, 1.0
Najayo,0.0, 1.0
sommeil,5.0, 1.0
Vor,9.0, 1.0
Von,7.0, 1.0
Becker,8.0, 1.0
Breakdown,5.721032132424536, 4.0
gyeoldan,5.0, 1.0
Becket,6.0, 1.0
Borderlands,7.25, 1.0
Dostana,7.0, 1.0
k�rlighedshistorie,7.0, 1.0
Tomorrow,6.818496332099274, 8.0
Abby,6.5, 1.0
Dhrishyam,8.2, 1.0
Madrid,7.0, 1.0
Protection,4.4, 1.0
Crashed,10.0, 1.0
Devils,6.0224624764266705, 23.0
Stoked,6.0, 1.0
Emanuel,6.222222222222222, 1.0
Jeanne,8.625, 2.0
Portrait,7.3809523809523805, 7.0
Access,8.0, 1.0
zyc,9.0, 1.0
Charlies,5.430555555555555, 2.0
MatchMaker,3.0, 1.0
Miller,8.333333333333334, 1.0
anin,8.0, 1.0
noorderlingen,10.0, 1.0
kidtai,8.785714285714285, 2.0
Ways,7.666666666666667, 3.0
Reindeer,5.5, 1.0
Stop,6.9273041474654375, 10.0
Inspiraci�n,10.0, 1.0
faute,8.0, 1.0
Istoriya,8.2, 1.0
Manderlay,7.75, 1.0
Orloff,4.0, 1.0
V�me,4.625, 1.0
McCabe,8.333333333333334, 1.0
Koun...,10.0, 1.0
Neadekvatnye,8.5, 1.0
Talladega,7.0588235294117645, 1.0
Junkies,6.666666666666667, 3.0
Sawyer,7.0, 1.0
Erde,6.0, 1.0
Absentia,7.0, 1.0
Oktyabr,8.0, 1.0
Heathers,7.666666666666667, 1.0
Voz,6.0, 1.0
Wadjda,7.391608391608392, 1.0
Rounds,5.555555555555555, 1.0
Objectified,10.0, 1.0
Breathfull,10.0, 1.0
quand,6.5, 1.0
Operation,7.25, 4.0
bastardos,7.0, 1.0
Jeremy,7.0, 1.0
Swiming,10.0, 1.0
Dominique,4.0, 1.0
peggior,5.0, 1.0
Frontier,6.125, 2.0
Jrnets,4.0, 1.0
Untergang,8.754716981132074, 1.0
T.V.,7.0, 1.0
Variola,8.0, 1.0
Precious,7.576923076923077, 1.0
Wittgenstein,9.0, 1.0
samurai,8.515151515151514, 1.0
Despair,6.0, 1.0
Showcase,8.0, 1.0
Henge,6.0, 1.0
Secret,7.414854285962948, 26.0
Pablo,6.5, 2.0
Plots,9.5, 1.0
Viy,6.083333333333334, 2.0
Simple,6.535714285714286, 2.0
Vertical,6.5, 1.0
Draquila,7.0, 1.0
Cottage,5.945833333333333, 2.0
Railway,7.13963963963964, 3.0
Saucers,6.0, 1.0
Gaddafis,8.0, 1.0
Snapshots,7.0, 1.0
mohim,10.0, 1.0
Erin,8.125000000000002, 1.0
gaaqrobs,8.0, 1.0
Devil?,7.0, 1.0
Beiseu,7.5, 1.0
haber,6.0, 1.0
Stoker,6.88, 1.0
Ang�lique,7.5, 1.0
South,7.5966386554621845, 9.0
sarajida,6.0, 1.0
Prometeo,7.0, 1.0
Lheure,6.0, 1.0
Cheatin,8.0, 1.0
Armstrong,7.095238095238095, 1.0
Eric,7.666666666666667, 1.0
Rhymes,9.333333333333332, 2.0
Wave,10.0, 1.0
Sabina,7.4, 1.0
Constantine,7.4, 1.0
piryo-eopseo,7.0, 1.0
Abel,6.5, 1.0
merell,1.0, 1.0
Lifeguard,5.681818181818182, 1.0
Bacheha-Ye,8.4, 1.0
Stations,6.0, 2.0
Eupda,6.75, 1.0
Horatio,7.0, 1.0
stupide,6.0, 1.0
Kaatham,6.0, 1.0
Frankenhooker,6.333333333333333, 1.0
Nordwand,7.6, 1.0
Hawke,6.0, 1.0
Jennifer,6.5, 2.0
Razredni,8.8, 1.0
T.S.,8.333333333333334, 1.0
anno,8.333333333333334, 1.0
Azumi,8.0, 1.0
Celda,7.448275862068965, 1.0
Faire,9.0, 1.0
Sooryavansham,8.0, 1.0
volpe,9.0, 1.0
Frogs,10.0, 1.0
Resurrecting,6.0, 1.0
amour,7.875, 2.0
Fairy,7.069230769230769, 4.0
Babilonu,8.0, 1.0
zhi,7.166666666666667, 3.0
Drive,6.785004516711833, 9.0
withaya,8.0, 1.0
Manuale,4.666666666666667, 1.0
Sadece,9.0, 1.0
zha,6.5, 1.0
Crawlspace,4.625, 1.0
Saguni,5.0, 1.0
Helsing,7.411764705882353, 1.0
Resurrection,5.177944862155387, 7.0
deluxe,5.9411764705882355, 1.0
Chronopolis,8.0, 1.0
Daughter,5.447916666666666, 8.0
parte,6.5, 1.0
Santos,10.0, 1.0
propos,7.5, 1.0
Custer,8.0, 1.0
Afblijven,8.0, 1.0
Leather,5.666666666666667, 1.0
Faith,7.125, 4.0
310,7.865248226950355, 1.0
sakebu,10.0, 1.0
Stiff,6.583333333333334, 2.0
31.,7.526315789473684, 1.0
Namorados,4.0, 1.0
Zohan,5.454545454545455, 1.0
Sandlot,8.0, 1.0
Bigfoot,6.0, 1.0
Importance,6.714285714285714, 1.0
Knockin,7.0, 1.0
Zwei,5.1, 2.0
sarang,8.0, 1.0
Hangnail,7.0, 1.0
Felunath,7.0, 1.0
Ethel,8.0, 1.0
zek,8.0, 1.0
Premonition,5.4375, 1.0
Babylon,7.5576923076923075, 4.0
Kedamono,6.0, 1.0
From?,3.0, 1.0
Nailbiter,3.0, 1.0
Sliding,6.9, 1.0
Greetings,6.75, 1.0
amore,6.75, 2.0
Copiava,7.333333333333333, 1.0
adjectiv,7.5, 1.0
amori,5.0, 1.0
Popi�l,8.0, 1.0
Vazhakku,7.0, 1.0
Greystone,3.3333333333333335, 1.0
Whites,9.5, 2.0
grito,1.0, 1.0
volta,8.903225806451612, 1.0
Titan,7.933333333333334, 2.0
While,6.091568627450981, 5.0
volte,6.5, 1.0
Zou,5.5, 1.0
Riesutu,9.0, 1.0
volti,6.666666666666667, 1.0
Fireproof,8.6, 1.0
Flywheel,9.0, 1.0
300,7.683088293104801, 2.0
m�nga,5.5, 1.0
Habitaci�n,6.5, 1.0
ciornie,7.0, 1.0
Engagement,7.323287671232876, 5.0
Fingerprints,3.0, 1.0
weinenden,7.0, 1.0
Zerre,2.0, 1.0
Violinist,6.666666666666667, 1.0
Allombra,4.0, 1.0
Everest,8.0, 1.0
Rangrezz,10.0, 1.0
Covenant,6.666666666666666, 2.0
Substitute,7.333333333333333, 1.0
Herbie,7.0625, 4.0
1600,7.125, 1.0
Elephant,7.225, 4.0
Frogtown,6.0, 1.0
3x3D,2.0, 1.0
Escape,6.660621750591596, 15.0
particolare,8.666666666666666, 1.0
Zoe,6.0, 1.0
Knocked,7.305555555555555, 1.0
Reptilicus,3.0, 1.0
Frome,8.5, 1.0
Zoo,6.610810810810811, 3.0
Tzameti,7.6, 1.0
Andr�s,8.0, 1.0
zai,6.25, 2.0
Intentions,7.5, 1.0
protector,7.0, 1.0
zan,8.0, 1.0
ljuger,7.0, 1.0
Kavithaigal,7.0, 1.0
zao,8.0, 1.0
Ethan,8.5, 3.0
pandilla,5.0, 1.0
Playbook,8.15205724508051, 1.0
3-D,5.8533333333333335, 5.0
Stick,5.333333333333334, 2.0
Graduate,8.243243243243244, 1.0
Assal,5.0, 1.0
Those,8.0, 1.0
Kantoku,5.0, 1.0
Twin,7.0, 1.0
p�ramo,3.5, 1.0
mensonges,7.15, 2.0
Kasaba,9.0, 1.0
Cinema,8.608333333333334, 2.0
bisbetico,10.0, 1.0
zoi,10.0, 1.0
noche,6.1, 5.0
Diva,9.0, 2.0
Still,7.5283950617283955, 9.0
Dive,8.0, 1.0
Brawler,4.5, 2.0
Gamera,5.0, 1.0
Drink,6.0, 1.0
muang,10.0, 1.0
Qu�,10.0, 1.0
Linvincibile,1.0, 1.0
klaka,8.0, 1.0
Soleil,7.911764705882353, 2.0
REthink,8.0, 1.0
zou,5.0, 1.0
Independence,5.6273584905660385, 2.0
Shurika,7.5, 2.0
Gamers,10.0, 1.0
Waynes,7.152380952380952, 2.0
Madona,7.0, 1.0
Zed,6.0, 1.0
Genocide,7.0, 1.0
Sucker,7.15, 2.0
Impossible,6.3901293441044205, 6.0
Mounam,8.0, 2.0
Dwae-ji-ui,7.666666666666667, 1.0
Samson,7.666666666666667, 1.0
Buffy,7.0, 1.0
Ceremony,6.0, 1.0
Woods,5.294294294294294, 3.0
Unlucky,5.5, 2.0
zly,8.0, 1.0
Mandola,4.285714285714286, 1.0
Woody,8.0, 1.0
Inconvenient,8.5, 1.0
kj?kkenet,7.0, 1.0
Sting,8.368421052631584, 1.0
Satans,7.083333333333333, 6.0
Advance,9.0, 1.0
Towers,9.037383177570094, 1.0
guilass,6.833333333333333, 1.0
Walter,7.540488431876608, 1.0
sorkh,9.0, 1.0
Doesnt,7.375, 2.0
Shopgirl,7.5, 1.0
Seventh,6.5, 2.0
Arnes,8.0, 1.0
Slice,8.0, 1.0
Gulabi,9.0, 1.0
Reassemblage,3.0, 1.0
Swimmer,9.0, 1.0
Ironclad,6.142857142857143, 1.0
abbandonata,8.0, 1.0
Shuddh,5.818181818181818, 1.0
Satana,3.0, 1.0
uraim,8.0, 1.0
Smoorverliefd,4.6, 1.0
Jones,7.126488644238182, 14.0
Be-seu-teu-sel-leo,6.0, 1.0
Zhara,4.0, 1.0
Yankee,8.5, 2.0
Reckless,8.5, 2.0
Veturimiehet,8.0, 1.0
gendarmettes,5.0, 1.0
Letters,7.8416289592760196, 5.0
Marwencol,8.5, 1.0
Dennis,7.666666666666667, 1.0
1666,1.0, 1.0
Yves,6.8, 1.0
Oosaravelli,10.0, 1.0
Something,7.919490765644611, 13.0
Mallrats,7.6, 1.0
libero,8.5, 1.0
Zhi,8.0, 3.0
Araburu,4.0, 1.0
Loneliness,9.0, 1.0
Ziggy,7.0, 1.0
Vaya,7.0, 1.0
Grimble,7.0, 1.0
laveugle,5.0, 1.0
Number,7.101647109210274, 8.0
Donovans,4.0, 1.0
terribles,9.0, 1.0
brutto,9.12643678160919, 1.0
Quelques,7.0, 1.0
Oldboy,5.900826446280992, 1.0
Ciao,3.0, 1.0
Dodsworth,9.0, 1.0
zhu,8.4375, 2.0
kanal,6.0, 1.0
sexuelles,2.5, 1.0
Katharina,10.0, 1.0
Patrik,9.0, 1.0
Deadline,7.0, 1.0
Chinatown,7.621621621621622, 2.0
zia,6.0, 1.0
Yeolliji,10.0, 1.0
Tithe,7.0, 1.0
sceicco,8.0, 1.0
Sommaren,6.5, 2.0
Sarfarosh,8.5, 1.0
zin,6.0, 1.0
maledetto,7.0, 1.0
Rebecca,8.17391304347826, 1.0
14th,3.0, 1.0
Fugitive,7.644736842105263, 2.0
libert,7.333333333333333, 1.0
Minority,8.11320754716981, 1.0
legenden,6.0, 1.0
Larzanandeye,3.0, 1.0
Testosteron,8.0, 1.0
Pintu,2.0, 1.0
kanca,2.0, 1.0
Barefoot,7.373737373737374, 3.0
Linvenzione,10.0, 1.0
Posti,6.5, 1.0
lombre,6.0, 2.0
parco,8.0, 1.0
Sunshine,7.653973480857042, 8.0
Esta,6.666666666666667, 1.0
csendesek,4.0, 1.0
blond,6.0, 2.0
kongelig,7.924528301886794, 1.0
Nobodys,7.277777777777778, 3.0
3DD,3.466666666666667, 1.0
Detective,6.773504273504273, 3.0
Revolutionary,8.878048780487806, 2.0
intenciones,5.0, 1.0
Jeopardy,6.625, 1.0
Sensibility,4.9, 2.0
Yonatan,7.0, 1.0
Blondinka,7.0, 1.0
Vado,6.0, 1.0
Tokumei,6.0, 1.0
13th,6.132027116402116, 12.0
Cholera,6.75, 1.0
aperta,8.6, 1.0
uristen@menny.hu,6.0, 1.0
Yellowbeard,8.5, 1.0
Romasanta,6.0, 1.0
yum,7.0, 1.0
Seems,8.666666666666666, 1.0
yun,7.166666666666667, 3.0
Patrol,4.0, 1.0
Excision,6.2, 1.0
Jonas,5.5, 1.0
Hamilton,5.222222222222222, 3.0
Kasal?,9.0, 1.0
Jonah,5.375, 1.0
Pachakadal,8.5, 1.0
Fracchia,5.5, 2.0
Cliffhanger,7.375, 1.0
mesoddo,8.0, 1.0
Chelovek,7.1, 2.0
Aana,5.0, 1.0
Ultr�,6.0, 1.0
pouliou,8.0, 1.0
Which,7.375, 4.0
Naturally,8.0, 1.0
Dhoom2,8.5, 1.0
Doodle,10.0, 1.0
Echoes,6.375, 1.0
Phrakanong,7.928571428571429, 1.0
Dangerously,6.583333333333334, 2.0
Duniyadari,8.0, 1.0
Glitter,7.5, 1.0
Farmageddon,6.0, 1.0
Sandman,8.0, 1.0
Finders,7.0, 1.0
Dios,7.333333333333333, 3.0
Lolitas,5.0, 1.0
V�rit�s,7.8, 1.0
Trilogy,8.0, 1.0
nian,8.5, 1.0
Wonka,8.866666666666667, 1.0
Americans,6.666666666666667, 1.0
Marshal,3.5, 2.0
Dobro,8.0, 1.0
vorm,7.0, 1.0
antena,9.0, 1.0
Generations,6.5, 1.0
Taboo,10.0, 1.0
dam3re,4.666666666666667, 1.0
Lather,8.0, 1.0
Dish,8.5, 2.0
Easily,6.5, 1.0
Dewey,5.75, 1.0
Disi,5.0, 1.0
Ipcress,7.5, 1.0
Dirt,6.285714285714286, 1.0
Hitlers,7.0, 1.0
voor,9.0, 1.0
Moli�re,8.0, 1.0
Kuwait,4.0, 1.0
Armin,10.0, 1.0
Birdemic,2.958333333333333, 2.0
Present,8.14141414141414, 3.0
Barred,5.0, 1.0
Beed-e,10.0, 1.0
Dirk,7.0, 1.0
Caution,7.6, 1.0
Roberts,7.333333333333333, 3.0
Z�b�k,9.0, 1.0
Dragonfly,7.0, 1.0
haeng,8.0, 1.0
Bunohan,10.0, 1.0
Plague,6.375, 2.0
saptam�ni,8.266666666666666, 1.0
Gallois,7.0, 1.0
gamin,7.52, 1.0
Pinky,6.0, 2.0
Velvet,7.601612903225806, 4.0
Southland,6.0, 1.0
esf�rica,8.0, 1.0
Chin,6.0, 1.0
Rainbows,7.0, 1.0
Jawani,6.0, 1.0
Fockers,6.226190476190476, 2.0
Cry_Wolf,6.333333333333333, 1.0
dAm�lie,8.51428571428571, 1.0
yom,9.0, 1.0
Cameraman,8.25, 2.0
Seduced,6.833333333333333, 1.0
Inevitable,7.285714285714286, 1.0
Sling,7.625, 1.0
Shakma,4.0, 1.0
Timothy,7.39622641509434, 1.0
you,9.0, 1.0
Sam�,8.0, 1.0
Murphys,7.0, 1.0
chuncho,6.0, 1.0
Belgium,9.0, 2.0
Corellis,8.0, 1.0
Matecumbe,8.0, 1.0
Front,7.871428571428571, 5.0
Shlomi,9.0, 1.0
Mandalay,8.0, 1.0
Breath,4.4, 1.0
Spider-Man,7.245660269387736, 4.0
Territory,6.0, 2.0
Godzilla,6.833333333333334, 2.0
tretego,9.0, 1.0
Awakenings,8.583333333333334, 1.0
Vals,8.333333333333334, 1.0
Solomon,5.861111111111111, 2.0
Vale,10.0, 1.0
Takota,10.0, 1.0
for�rsdag,6.0, 1.0
Gettin,2.0, 1.0
Ivansxtc,7.0, 1.0
Machete,6.557471264367816, 3.0
Norbit,4.4, 1.0
Deliria,3.0, 1.0
Identikit,10.0, 1.0
Kauboji,3.0, 1.0
Hundreds,6.0, 1.0
Died,7.0, 1.0
Rustlers,7.5, 1.0
Smartest,7.666666666666667, 1.0
Vamp,4.666666666666667, 2.0
Bukowski,6.666666666666667, 1.0
riposta,5.0, 1.0
Willkommen,7.75, 1.0
Boulogne,7.0, 1.0
syndrome,8.5, 1.0
Dieu,6.666666666666667, 1.0
Diet,5.333333333333333, 1.0
Dies,5.8130434782608695, 3.0
politiki,3.0, 1.0
Frighteners,8.052631578947368, 1.0
TT3D,8.142857142857142, 1.0
Chup,6.5, 2.0
quitte,8.0, 1.0
Colombia,4.0, 1.0
Freddy,5.916666666666666, 2.0
Tsotsi,7.777777777777778, 1.0
Barbarella,5.25, 1.0
Sotto,6.0, 1.0
Beruseruku,8.0, 1.0
Vani,4.0, 1.0
yamerutteyo,9.0, 1.0
Famous,8.255319148936168, 1.0
Spanish,6.083333333333333, 4.0
Chto,5.5, 1.0
Strip,9.0, 1.0
Jessica,7.444444444444444, 3.0
Jakob,9.0, 1.0
Laundrette,8.0, 1.0
renard,7.0, 1.0
ehoume,10.0, 1.0
Chun,7.4, 2.0
Chud,2.0, 1.0
Casper,6.333333333333333, 1.0
Springsteen,8.615384615384615, 1.0
Chop,7.0, 3.0
Tempelriddaren,8.0, 1.0
Gymnast,7.0, 1.0
Teacher,5.456190476190477, 5.0
Shakes,8.11111111111111, 1.0
Chipwrecked,4.5, 1.0
Transylvania,6.526923076923077, 2.0
Hottest,7.0, 1.0
Choy,8.0, 1.0
Tomatoes,5.35, 2.0
Swordfish,6.619047619047619, 1.0
Chou,6.0, 1.0
Influence,8.166666666666666, 3.0
Bast?y,7.3, 1.0
�ber,9.166666666666668, 1.0
388,3.5, 1.0
Stray,9.0, 1.0
Pines,7.715675057208237, 2.0
Nochnoy,8.5, 1.0
Straw,6.618233618233618, 1.0
Sphere,5.833333333333333, 1.0
Extracted,7.111111111111111, 1.0
Wereth,10.0, 1.0
1967-1975,9.5, 1.0
Middle,7.555555555555555, 1.0
keredo,9.0, 1.0
Decides,6.5, 1.0
Hunters,6.656488549618321, 2.0
Frost,4.5, 2.0
Trailer,5.944444444444444, 3.0
Storage,4.333333333333333, 3.0
Pedro,7.0, 1.0
Tristan,9.0, 1.0
1st,8.0, 1.0
Doragon,7.5, 2.0
gamba,7.0, 1.0
Easier,8.0, 1.0
Chob,10.0, 1.0
�Qu�,6.125, 2.0
Chod,7.333333333333333, 1.0
Zukunft,7.0, 1.0
nan-ja-deul,7.5, 1.0
iSteve,6.4, 1.0
Seele,8.8, 1.0
Masters,6.284313725490196, 2.0
cazado,10.0, 1.0
vous,8.166666666666666, 3.0
m�rkret,8.0, 1.0
Celal,4.3076923076923075, 1.0
Educazione,6.222222222222222, 1.0
Sealed,7.0, 1.0
Vietnam,8.583333333333334, 2.0
360,6.5, 1.0
Percentage,4.5, 1.0
365,5.0, 1.0
zwischen,6.0, 1.0
Stolen,6.6466666666666665, 5.0
Labyad,8.0, 1.0
Allacciate,6.5, 1.0
Moment,8.495283018867925, 4.0
tierra,5.5, 1.0
Dime,10.0, 1.0
Neighbors,7.25, 2.0
L�gitime,5.0, 1.0
Munich,7.48, 2.0
Y�regine,8.0, 1.0
D�d�,4.0, 1.0
Fully,5.25, 1.0
Bodyguard,6.454545454545455, 2.0
Amijima,9.0, 1.0
Gangs,8.413793103448276, 2.0
Vikings,8.0, 1.0
Mortuary,3.0, 1.0
Jiro,8.45945945945946, 1.0
Akahige,9.5, 1.0
Voodoo,2.0, 1.0
derni�re,8.333333333333334, 1.0
firumu,8.0, 1.0
Mishen,2.0, 1.0
Path,5.0, 1.0
Despereaux,5.5, 1.0
Borderland,6.0, 1.0
Magicians,6.166666666666666, 2.0
couperet,7.0, 1.0
Prstnkan,7.0, 1.0
Hukkunud,10.0, 1.0
Paul,7.210296846011132, 7.0
Ha-Kochavim,9.0, 1.0
Waking,7.833333333333333, 3.0
200,6.648148148148148, 3.0
Baader,7.529411764705882, 1.0
Tarantula,6.5, 1.0
selvaggio,10.0, 1.0
Country,7.058962421363996, 18.0
versprochen,9.0, 1.0
Yin,6.5, 1.0
Karzzzz,2.0, 1.0
Rusalka,8.0, 1.0
Dodge,7.0, 1.0
Deewane,6.0, 1.0
Wreck-It,7.957356076759062, 1.0
Deewana,3.944444444444444, 3.0
voyage,7.666666666666667, 3.0
Purpose,6.0, 1.0
Deewani,6.625, 1.0
211,7.448275862068965, 1.0
Beta,6.0, 1.0
Park,6.960854544242342, 27.0
213,9.0, 1.0
Daayan,6.8, 1.0
Beth,6.777777777777778, 1.0
Elsewhere,5.5, 1.0
Potechi,7.0, 1.0
Para,7.0, 1.0
Pasa,9.0, 1.0
pianiste,8.324175824175825, 2.0
Best,6.585198303380122, 33.0
Yip,7.712972085385878, 3.0
Kabhi,7.222222222222221, 3.0
Ripley,7.978260869565218, 1.0
Unsere,5.0, 1.0
Part,6.806740585781211, 36.0
agori,8.0, 1.0
Trains,7.962962962962962, 1.0
ZMD,6.0, 1.0
Berserk,8.833333333333334, 2.0
Kariosutoro,8.0, 1.0
Despicable,7.842857392734079, 2.0
Ivanhoe,10.0, 1.0
Wizards,9.0, 1.0
Contender,8.0, 1.0
Apollo,5.9245283018867925, 2.0
Pass,6.591408744780153, 6.0
alocada,8.0, 1.0
Past,7.449206349206349, 5.0
Breaks,8.0, 1.0
Zoro�ku,10.0, 1.0
Hopscotch,7.0, 1.0
Tollbooth,9.0, 1.0
Sideways,7.717948717948718, 1.0
Primary,6.0, 1.0
deau,6.0, 1.0
Jing,7.3, 5.0
